Field #,Common Name,Band #,Year,Month,Day,Age,Sex,Breeding,Stage,Capture code,Blood,Feathers,Carcass,Country code,State,City/Town,Area/Reserve,Station,Lat,Lon,Contact,Field Notes,Location Code,MAPS Code,Observer
05N9466,Common Yellowthroat,243068160,2005,AUG,31,H,M,U,Migrant,N,,Y,,US,CA,Bolinas,,Pine Gulch Creek,37.92,-122.69,PRBO,,PALO,PIGU,
05N9467,Common Yellowthroat,243068161,2005,AUG,31,H,M,U,Migrant,N,,Y,,US,CA,Bolinas,,Pine Gulch Creek,37.92,-122.69,PRBO,,PALO,PIGU,
05N9468,Common Yellowthroat,243068180,2005,AUG,31,H,M,U,Migrant,N,,Y,,US,CA,Bolinas,,Pine Gulch Creek,37.92,-122.69,PRBO,,PALO,PIGU,
05N9469,Common Yellowthroat,243068158,2005,AUG,31,H,U,U,Migrant,N,,Y,,US,CA,Bolinas,,Pine Gulch Creek,37.92,-122.69,PRBO,,PALO,PIGU,
05N9470,Common Yellowthroat,243068157,2005,AUG,31,H,M,U,Migrant,N,,Y,,US,CA,Bolinas,,Pine Gulch Creek,37.92,-122.69,PRBO,,PALO,PIGU,
06N3994,Common Yellowthroat,244085239,2006,AUG,21,H,U,No,Migrant,N,,Y,,US,CA,Bolinas,Golden Gate National Recreatio,Pine Gulch Creek,37.92,-122.69,DIANA HUMPLE,,PALO,PIGU,
06N3995,Common Yellowthroat,244085238,2006,AUG,21,H,U,No,Migrant,N,,Y,,US,CA,Bolinas,Golden Gate National Recreatio,Pine Gulch Creek,37.92,-122.69,DIANA HUMPLE,,PALO,PIGU,
06N3996,Common Yellowthroat,244085287,2006,SEP,18,H,F,No,Migrant,N,,Y,,US,CA,Bolinas,Golden Gate National Recreatio,Pine Gulch Creek,37.92,-122.69,DIANA HUMPLE,,PALO,PIGU,
06N3997,Common Yellowthroat,244085285,2006,SEP,18,H,M,No,Migrant,N,,Y,,US,CA,Bolinas,Golden Gate National Recreatio,Pine Gulch Creek,37.92,-122.69,DIANA HUMPLE,,PALO,PIGU,
06N3998,Common Yellowthroat,224085286,2006,SEP,18,A,M,No,Migrant,N,,Y,,US,CA,Bolinas,Golden Gate National Recreatio,Pine Gulch Creek,37.92,-122.69,DIANA HUMPLE,,PALO,PIGU,
12N3426,Common Yellowthroat,263035352,2012,SEP,27,H,U,No,Migrant,N,N,Y,,US,CA,Bolinas,,,37.92,-122.69,,,PALO,PIGU,
14N1714,Common Yellowthroat,274035054,2014,OCT,28,H,M,No,Migrant,R,No,Yes,,US,CA,Bolinas,,,37.92,-122.69,,,PALO,PIGU,
04N8805,Common Yellowthroat,225073632,2004,AUG,26,H,U,No,Migrant,N,,Y,,,CA,,,,37.92,-122.69,DIANA HUMPLE,"TAIL FEATHER GENETICS; UTM NAD 83; 5412185E  4,220,749 N",,BJA,
04N8128,Common Yellowthroat,237041410,2004,SEP,10,H,M,No,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,IBP-MAPS,,UKLA,WIWI,
04N8129,Common Yellowthroat,237041193,2004,SEP,10,H,F,No,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,IBP-MAPS,,UKLA,WIWI,
04N8130,Common Yellowthroat,237041189,2004,SEP,10,H,M,No,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,IBP-MAPS,,UKLA,WIWI,
05N8897,Common Yellowthroat,244048015,2005,AUG,24,H,M,U,Migrant,N,,,,US,OR,Ashland,,Willow Wind,42.2,-122.69,ROBERT I. FREY- KLAMATH BIRD OBSERVATORY,,UKLA,WIWI,
05N8898,Common Yellowthroat,244048017,2005,AUG,24,H,M,U,Migrant,N,,,,US,OR,Ashland,,Willow Wind,42.2,-122.69,ROBERT I. FREY- KLAMATH BIRD OBSERVATORY,,UKLA,WIWI,
06N10480,Common Yellowthroat,246025512,2006,OCT,11,H,U,,Migrant,,,Y,,US,OR,Ashland,MAPS,Willow Wind,42.2,-122.69,John Alexander/Bob Frey,,UKLA,WIWI,
06N2336,Common Yellowthroat,246025502,2006,OCT,11,H,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,ROBERT I. FREY,,UKLA,WIWI,
06N2599,Common Yellowthroat,247008367,2006,SEP,22,H,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,ROBERT I. FREY,,UKLA,WIWI,
06N2600,Common Yellowthroat,247008369,2006,SEP,22,A,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,ROBERT I. FREY,,UKLA,WIWI,
07N13110,Common Yellowthroat,251051117,2007,OCT,5,H,M,N,Migrant,U,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
07N13111,Common Yellowthroat,251051118,2007,OCT,5,H,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
07N13112,Common Yellowthroat,251051119,2007,OCT,5,H,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
07N13623,Common Yellowthroat,244049817,2007,APR,27,A,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
07N13627,Common Yellowthroat,251020813,2007,SEP,21,H,U,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
07N16719,Common Yellowthroat,246023196,2007,APR,6,O,F,N,Migrant,N,,Y,,US,OR,Ashland,MAPS,Willow Wind,42.2,-122.69,John Alexander/Bob Frey,,UKLA,WIWI,
07N1713,Common Yellowthroat,246097000,2007,SEP,8,A,U,U,Migrant,N,,Y,,US,OR,Ashland,MAPS,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
07N1715,Common Yellowthroat,246097999,2007,SEP,8,H,M,N,Migrant,N,,Y,,US,OR,Ashland,MAPS,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
08N1014,Common Yellowthroat,246097462,2008,MAY,9,A,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1015,Common Yellowthroat,237042982,2008,APR,5,S,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1016,Common Yellowthroat,246097013,2008,APR,16,S,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1017,Common Yellowthroat,246097015,2008,APR,16,S,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1018,Common Yellowthroat,246097461,2008,MAY,9,S,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1019,Common Yellowthroat,246097431,2008,APR,30,S,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1649,Common Yellowthroat,254085262,2008,SEP,26,H,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1650,Common Yellowthroat,254085265,2008,SEP,26,A,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N1651,Common Yellowthroat,254085264,2008,SEP,26,H,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
08N30579,Common Yellowthroat,251051395,2008,SEP,2,h,u,no,Migrant,y,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,recap,UKLA,WIWI,
08N30587,Common Yellowthroat,251051398,2008,SEP,2,h,m,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
08N30686,Common Yellowthroat,254086058,2008,SEP,12,a,m,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
08N30690,Common Yellowthroat,254086060,2008,SEP,12,h,m,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
08N30692,Common Yellowthroat,254086082,2008,SEP,12,h,u,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
08N30699,Common Yellowthroat,254085273,2008,SEP,29,h,f,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
08N30700,Common Yellowthroat,254085272,2008,SEP,29,h,f,no,Migrant,n,,y,,US,OR,Ashland,LaMNA,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
09N12753,Common Yellowthroat,254086275,2009,APR,10,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
09N12754,Common Yellowthroat,254086276,2009,APR,10,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
09N12769,Common Yellowthroat,254086296,2009,APR,17,SY,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
09N12771,Common Yellowthroat,254086297,2009,APR,17,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
09N12772,Common Yellowthroat,247008499,2009,APR,17,SY,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,,,UKLA,WIWI,
09N1655,Common Yellowthroat,254086728,2009,MAY,1,SY,F,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1656,Common Yellowthroat,254086727,2009,MAY,1,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1661,Common Yellowthroat,254086258,2009,APR,3,,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1666,Common Yellowthroat,254086247,2009,APR,3,AHY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1668,Common Yellowthroat,254086251,2009,APR,3,ASY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1669,Common Yellowthroat,254086269,2009,APR,3,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
09N1670,Common Yellowthroat,254086270,2009,APR,3,SY,M,N,Migrant,N,,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert I. Frey,,UKLA,WIWI,
12N2064,Common Yellowthroat,228070909,2012,MAY,8,S,F,No,Migrant,N,No,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
12N2181,Common Yellowthroat,27006422,2012,SEP,7,H,U,No,Migrant,N,No,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
12N2434,Common Yellowthroat,270064120,2012,SEP,20,H,M,No,Migrant,N,No,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
12N2749,Common Yellowthroat,270064500,2012,OCT,25,U,M,,Migrant,N,No ,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
12N2770,Common Yellowthroat,259030881,2012,AUG,30,H,F,No,Migrant,N,No ,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
12N2841,Common Yellowthroat,265082714,2011,SEP,30,A,M,No,Migrant,N,No ,Yes,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1163,Common Yellowthroat,272092653,2014,SEP,16,H,U,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1164,Common Yellowthroat,272092651,2014,SEP,16,A,M,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1354,Common Yellowthroat,244031946,2014,OCT,1,H,U,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1355,Common Yellowthroat,244031942,2014,OCT,1,H,U,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1648,Common Yellowthroat,272092532,2014,SEP,4,H,M,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1654,Common Yellowthroat,235009377,2014,AUG,22,H,M,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
14N1663,Common Yellowthroat,272092643,2014,APR,23,S,M,No,Migrant,N,N,Y,,US,OR,Ashland,,Willow Wind,42.2,-122.69,Robert Frey,,UKLA,WIWI,
02N3556,Common Yellowthroat,165193531,2002,APR,3,A,M,Yes,Migrant,,,Y,,US,CA,San Pablo Bay,,Black John Slough,38.14,-122.52,Hildie Spautz,"rachis tip of retrix only, old sample",BJ,IP1,
02N3557,Common Yellowthroat,165193532,2002,APR,3,A,F,No,Migrant,,,Y,,US,CA,San Pablo Bay,,Black John Slough,38.14,-122.52,Hildie Spautz,"AS/RG, rachis tip only as above, resid breed seas",BJ,IP1,
07N22705,Common Yellowthroat,237070348,2007,MAY,22,A,M,U,Migrant,N,,Y,,US,OR,Westfir ,MAPS, ,43.88,-122.2,Jeff Hayes,NO DATA SHEET,WILL,BRCR,
08N02613,Common Yellowthroat,246088746,2008,MAY,9,A,M,N,Migrant,Y,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02614,Common Yellowthroat,246088774,2008,MAY,9,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02616,Common Yellowthroat,246088775,2008,MAY,9,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02625,Common Yellowthroat,246088794,2008,MAY,12,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02631,Common Yellowthroat,246088821,2008,MAY,14,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02632,Common Yellowthroat,246088822,2008,MAY,14,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02634,Common Yellowthroat,246088825,2008,MAY,14,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N02661,Common Yellowthroat,246088866,2008,MAY,17,A,F,N,Migrant,N,,Y,,US,CA,Doris,LaMMNA,Topsy,42.03,-122.1,Ken Voget,,UKLA,TOPS,
08N30606,Common Yellowthroat,254085462,2008,AUG,23,h,u,no,Migrant,n,,y,,US,CA,Doris,LaMNA,Klamath Bird Observatory,42.03,-122.1,Robert Frey,,UKLA,woods,
14N1383,Common Yellowthroat,272092107,2014,OCT,3,H,U,No,Migrant,N,N,Y,,US,CA,Doris,,Topsy,42.03,-122.1,Robert Frey,,UKLA,TOPS,
06N2024,Common Yellowthroat,246024811,2006,SEP,12,H,M,No,Migrant,N,,Y,,US,OR,Klamath,UC Burns Reserve,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
06N2835,Common Yellowthroat,246025309,2006,SEP,25,H,U,N,Migrant,N,,Y,,US,OR,Klamath,,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
06N2836,Common Yellowthroat,246025310,2006,SEP,25,H,M,N,Migrant,N,,Y,,US,OR,Klamath,,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
07N13108,Common Yellowthroat,251019667,2007,SEP,14,A,M,N,Migrant,N,,Y,,US,OR,Klamath,,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
07N2913,Common Yellowthroat,246023001,2007,MAY,25,S,F,U,Migrant,N,,Y,,US,OR,Klamath,,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
09N1665,Common Yellowthroat,254086242,2009,APR,2,SY,M,N,Migrant,N,,Y,,US,OR,Klamath,,Klamath Bird Observatory,42.5,-122.08,Robert I. Frey,,UKLA,JENC,
09N21693,Common Yellowthroat,260056304,2009,AUG,19,HY,U,N,Migrant,N,,Y,,US,OR,Klamath,MAPS,Cabin,42.5,-122.08,Robert Frey,,UKLA,CABN,Robert Frey
05N8899,Common Yellowthroat,238049646,2005,SEP,12,H,U,No,Migrant,,,,,US,OR,Klammath Falls,,Odessa Creek,42.43,-122.06,ROBERT I. FREY- KLAMATH BIRD OBSERVATORY,,UKLA,ODES,
06N2230,Common Yellowthroat,244087765,2006,AUG,24,H,U,N,Migrant,N,,Y,,US,OR,Klammath Falls,,Odessa Creek,42.43,-122.06,ROBERT I. FREY,,UKLA,ODES,
07N13109,Common Yellowthroat,251051105,2007,OCT,1,H,M,N,Migrant,N,,Y,,US,OR,Klammath Falls,,Odessa Creek,42.43,-122.06,,,UKLA,ODES,
02N3553,Common Yellowthroat,165193535,2002,APR,12,A,M,Yes,Migrant,,,Y,,US,CA,Suisun Bay,,Rush Ranch,38.21,-122.03,Hildie Spautz,,RR,B,
02N3554,Common Yellowthroat,165193536,2002,APR,12,A,F,,Migrant,,,Y,,US,CA,Suisun Bay,,Rush Ranch,38.21,-122.03,Hildie Spautz,S/KYO,RR,B,
00N5747,Common Yellowthroat,219050349,2000,MAY,19,A,M,U,Migrant,R,Y,Y,,US,OR,Marion Forks ,WILL, ,44.37,-122.02,,,WILL,IKEN,
01N7962,Common Yellowthroat,219050349,2001,MAY,18,A,M,U,Migrant,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7964,Common Yellowthroat,215099346,2001,MAY,18,A,M,U,Migrant,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
01N7967,Common Yellowthroat,220005832,2001,MAY,28,A,M,U,Migrant,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,,,WILL,IKEN,
03N2669,Common Yellowthroat,223004339,2003,MAY,22,A,F,U,Migrant,N,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
03N2671,Common Yellowthroat,228050424,2003,MAY,22,A,M,U,Migrant,R,,Y,,US,OR,Marion Forks ,Willamette Natl. Forest, ,44.37,-122.02,IBP - MAPS,,WILL,IKEN,
07N22730,Common Yellowthroat,237070361,2007,MAY,24,A,F,U,Migrant,N,,Y,,US,OR,Marion Forks ,MAPS, ,44.37,-122.02,Jeff Hayes,NO DATA SHEET,WILL,IKEN,
05N8896,Common Yellowthroat,234028557,2005,SEP,7,A,M,No,Migrant,N,,,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
06N2963,Common Yellowthroat,246024896,2006,OCT,13,H,M,N,Migrant,N,,Y,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
07N13292,Common Yellowthroat,237003648,2007,SEP,21,A,F,N,Migrant,N,,Y,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
08N1020,Common Yellowthroat,251019357,2008,MAY,31,S,F,N,Migrant,N,,Y,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
08N20040,Common Yellowthroat,251019361,2008,MAY,31,a,m,no,Migrant,n,,y,,US,OR,Chiloquin,LaMNA,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
09N1838,Common Yellowthroat,260056655,2009,SEP,8,AHY,F,N,Migrant,N,,Y,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
12N2197,Common Yellowthroat,270064253,2012,SEP,10,A,F,No,Migrant,N,No,Yes,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
12N2287,Common Yellowthroat,270064081,2012,SEP,17,H,U,No,Migrant,N,No,Yes,,US,OR,Chiloquin,,Wood River,42.59,-121.93,Robert Frey,,UKLA,WOOD,Robert Frey
04N8131,Common Yellowthroat,237041186,2004,SEP,9,H,F,No,Migrant,N,,Y,,US,OR,Chiloquin,,Williamson River,42.57,-121.86,IBP-MAPS,,UKLA,,
04N8132,Common Yellowthroat,210099435,2004,SEP,1,A,M,No,Migrant,R,,Y,,US,OR,Chiloquin,,Williamson River,42.57,-121.86,IBP-MAPS,,UKLA,WORB,
05N8900,Common Yellowthroat,244049052,2005,SEP,16,A,M,No,Migrant,N,,,,US,OR,Chiloquin,,Williamson River,42.66,-121.85,ROBERT I. FREY- KLAMATH BIRD OBSERVATORY,,UKLA,WILL,
06N2118,Common Yellowthroat,246024850,2006,SEP,14,H,M,N,Migrant,N,,Y,,US,OR,Chiloquin,UC Burns Reserve,Williamson River,42.66,-121.85,ROBERT I. FREY,,UKLA,WILL,
09N0184,Common Yellowthroat,248050741,2009,MAY,2,O,M,U,Migrant,N,N,Y,,US,OR,Chiloquin,,Williamson River,42.66,-121.85,,,UKLA,WILL,
09N12430,Common Yellowthroat,246034324,2009,SEP,15,H,M,N,Migrant,N,,Y,,US,CA,Chico,LaMNA,Urban Ecology Center,39.75,-121.83,Tim Vargo,,UEC,UEC,
01N0058,Common Yellowthroat,221009420,2001,MAY,7,A,M,,Migrant,R,,Y,,US,CA,,COSUMNES,WENDELL’S LEVEE,38.27,-121.44,"TOM GARDALI
PRBO",,,,
11N0982,Common Yellowthroat,156183742,2011,MAY,6,O,M,No,Migrant,N,N,Y,,US,WA,Yakima,,Little Rattlesnake,46.74,-121.09,Ron Taylor,,WENA,FEPB,
01N4777,Common Yellowthroat,222004363,2001,APR,23,A,M,U,Migrant,N,,Y,,US,CA,Santa Nella,O’neill Forebay Wildlife Area,,37.08,-121.02,"Jenny Kranz Allen
18110 Henry Miller Rd
Los Banos, CA 93635
JennyKranz@hotmail.com",,LBWA,OFWA,
01N4778,Common Yellowthroat,222004364,2001,APR,23,A,F,U,Migrant,N,,Y,,US,CA,Santa Nella,O’neill Forebay Wildlife Area,,37.08,-121.02,"Jenny Kranz Allen
18110 Henry Miller Rd
Los Banos, CA 93635
JennyKranz@hotmail.com",,LBWA,OFWA,
01N4943,Common Yellowthroat,222004404,2001,MAY,21,A,U,,Migrant,N,N,Y,,US,CA,Santa Nella,,O’NEAL FOREBAY WILDLIFE AREA,37.08,-121.02,,,LBWA,OFWA,
03N3805,Common Yellowthroat,207002577,2003,APR,14,A,M,Yes,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
03N3806,Common Yellowthroat,214070218,2003,SEP,10,H,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
03N3807,Common Yellowthroat,214070219,2003,SEP,10,H,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
03N3810,Common Yellowthroat,207002586,2003,APR,23,A,M,Yes,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
03N3811,Common Yellowthroat,207002587,2003,APR,23,A,F,Yes,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
03N3813,Common Yellowthroat,214070163,2003,MAY,28,H,U,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA MOECKLY,,LBWA,OFWA,
04N0815,Common Yellowthroat,214070225,2004,APR,20,A,F,No,Migrant,N,,Y,,US,CA,Santa Nella,CURU WILDLIFE REFUGE,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
04N0816,Common Yellowthroat,214070228,2004,APR,20,A,F,No,Migrant,N,,Y,,US,CA,Santa Nella,CURU WILDLIFE REFUGE,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N0390,Common Yellowthroat,238016059,2005,SEP,28,A,M,U,Migrant,R,,Y,,US,CA,Santa Nella,LaMMNA,California Department of Fish and Game Grassland Water District,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N0391,Common Yellowthroat,243068048,2005,SEP,28,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,LaMMNA,California Department of Fish and Game Grassland Water District,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N0400,Common Yellowthroat,243068043,2005,AUG,23,H,M,No,Migrant,N,,Y,,US,CA,Santa Nella,LaMMNA,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4523,Common Yellowthroat,214070299,2005,MAR,14,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4525,Common Yellowthroat,236086107,2005,MAR,31,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4526,Common Yellowthroat,236086108,2005,APR,5,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4527,Common Yellowthroat,236086109,2005,APR,5,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4528,Common Yellowthroat,236086110,2005,APR,5,A,M,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4529,Common Yellowthroat,238016058,2005,APR,14,A,F,No,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
05N4530,Common Yellowthroat,236086130,2005,APR,21,A,M,Yes,Migrant,N,,Y,,US,CA,Santa Nella,,O'Neal Forebay Wildl Area,37.08,-121.02,LARA SPARKS,,LBWA,OFWA,
06N27570,Common Yellowthroat,247034509,2006,SEP,7,H,M,N,Migrant,N,,Y,,US,CA,Santa Nella,LaMMNA,California Department of Fish & Game Grassland Water District,37.08,-121.02,Lara Sparks,,LBWA,OFWA,
